"Date","Discharge.m3s","Site","Sample"
2021-11-09,0.00296858249834938,"CCBP","CCBP_OUT"
2021-11-10,0.00282197679741717,"CCBP","CCBP_OUT"
2021-11-11,0.00259009154437269,"CCBP","CCBP_OUT"
2021-11-12,0.0202356859145761,"CCBP","CCBP_OUT"
2021-11-13,0.0249612047932149,"CCBP","CCBP_OUT"
2021-11-14,0.0119808962569378,"CCBP","CCBP_OUT"
2021-11-15,0.00748106337799322,"CCBP","CCBP_OUT"
2021-11-16,0.00552998795436536,"CCBP","CCBP_OUT"
2021-11-17,0.00488339825154788,"CCBP","CCBP_OUT"
2021-11-18,0.00468365552340947,"CCBP","CCBP_OUT"
2021-11-19,0.00542680863908559,"CCBP","CCBP_OUT"
2021-11-20,0.00542566994406049,"CCBP","CCBP_OUT"
2021-11-21,0.00412561931322957,"CCBP","CCBP_OUT"
2021-11-22,0.00535241125833003,"CCBP","CCBP_OUT"
2021-11-23,0.00503083107405263,"CCBP","CCBP_OUT"
2021-11-24,0.00432283266802261,"CCBP","CCBP_OUT"
2021-11-25,0.0042989892577932,"CCBP","CCBP_OUT"
2021-11-26,0.00439384560617237,"CCBP","CCBP_OUT"
2021-11-27,0.00526740917455302,"CCBP","CCBP_OUT"
2021-11-28,0.00430558636397733,"CCBP","CCBP_OUT"
2021-11-29,0.00430930760662602,"CCBP","CCBP_OUT"
2021-11-30,0.00371964759851716,"CCBP","CCBP_OUT"
2021-12-01,0.00303582872861307,"CCBP","CCBP_OUT"
2021-12-02,0.00361929034281973,"CCBP","CCBP_OUT"
2021-12-03,0.00374651451521466,"CCBP","CCBP_OUT"
2021-12-04,0.00329152991154208,"CCBP","CCBP_OUT"
2021-12-05,0.00314065129655797,"CCBP","CCBP_OUT"
2021-12-06,0.00348473056202764,"CCBP","CCBP_OUT"
2021-12-07,0.00376032058458679,"CCBP","CCBP_OUT"
2021-12-08,0.00298229298325915,"CCBP","CCBP_OUT"
2021-12-09,0.00254835101218548,"CCBP","CCBP_OUT"
2021-12-10,0.00245219463180246,"CCBP","CCBP_OUT"
2021-12-11,0.00423909505143545,"CCBP","CCBP_OUT"
2021-12-12,0.00806343442961017,"CCBP","CCBP_OUT"
2021-12-13,0.00526123997650841,"CCBP","CCBP_OUT"
2021-12-14,0.00423589996703274,"CCBP","CCBP_OUT"
2021-12-15,0.00370073831540151,"CCBP","CCBP_OUT"
2021-12-16,0.00405868802984609,"CCBP","CCBP_OUT"
2021-12-17,0.00370532275717195,"CCBP","CCBP_OUT"
NA,0.00707592172142914,"CCBP","CCBP_OUT"
2001-06-21,0.0070147530850432,"CCBP","CCBP_Side"
2001-06-22,0.00579370505258611,"CCBP","CCBP_Side"
2001-06-23,0.00555121394465443,"CCBP","CCBP_Side"
2001-06-24,0.00751151478644708,"CCBP","CCBP_Side"
2001-06-25,0.0134285243629859,"CCBP","CCBP_Side"
2001-06-26,0.00783291211838553,"CCBP","CCBP_Side"
2001-06-27,0.00459898905316498,"CCBP","CCBP_Side"
2001-06-28,0.00282259071544277,"CCBP","CCBP_Side"
2001-06-29,0.00217016750458963,"CCBP","CCBP_Side"
2001-06-30,0.00192018189605832,"CCBP","CCBP_Side"
2001-07-01,0.00575252189902808,"CCBP","CCBP_Side"
2001-07-02,0.0165290056425486,"CCBP","CCBP_Side"
2001-07-06,0.00306768563344646,"CCBP","CCBP_Side"
2001-07-07,0.00254648321557775,"CCBP","CCBP_Side"
2001-07-08,0.00247712201606371,"CCBP","CCBP_Side"
2001-07-09,0.00231165365321274,"CCBP","CCBP_Side"
2001-07-10,0.00210954331992441,"CCBP","CCBP_Side"
2001-07-11,0.00195780455183585,"CCBP","CCBP_Side"
2001-07-12,0.00165985451484881,"CCBP","CCBP_Side"
2001-07-13,0.00144169660326674,"CCBP","CCBP_Side"
2001-07-14,0.00128737239200864,"CCBP","CCBP_Side"
2001-07-15,0.00119447474433045,"CCBP","CCBP_Side"
2001-07-16,0.00110425169303455,"CCBP","CCBP_Side"
2001-07-17,0.00100443200222803,"CCBP","CCBP_Side"
2001-07-18,0.00041964417238121,"CCBP","CCBP_Side"
2001-07-19,0.000378187928455724,"CCBP","CCBP_Side"
2001-07-20,0.000310698946409287,"CCBP","CCBP_Side"
2001-07-21,0.00026710302537797,"CCBP","CCBP_Side"
2001-07-22,0.000242140125809936,"CCBP","CCBP_Side"
2001-07-23,0.000163863605021598,"CCBP","CCBP_Side"
2001-07-24,0.000235139252472434,"CCBP","CCBP_Side"
2001-07-25,0.000460832956668466,"CCBP","CCBP_Side"
2001-07-26,0.000908471237850969,"CCBP","CCBP_Side"
2001-07-27,0.000800417544006479,"CCBP","CCBP_Side"
2001-07-28,0.000622913497435205,"CCBP","CCBP_Side"
2001-07-29,0.000580209108531318,"CCBP","CCBP_Side"
2001-07-30,0.000532066373650108,"CCBP","CCBP_Side"
2001-07-31,0.000477237147813175,"CCBP","CCBP_Side"
2001-08-01,0.000476613075323974,"CCBP","CCBP_Side"
2001-08-02,0.000424280139443845,"CCBP","CCBP_Side"
2001-08-03,0.000545390036763016,"CCBP","CCBP_Side"
2001-08-04,0.0020124554712473,"CCBP","CCBP_Side"
2001-08-05,0.00102963045396868,"CCBP","CCBP_Side"
2001-08-06,0.00100377602227322,"CCBP","CCBP_Side"
2001-08-07,0.00072178441036717,"CCBP","CCBP_Side"
2001-08-08,0.000511917747570194,"CCBP","CCBP_Side"
2001-08-09,0.000432330433599906,"CCBP","CCBP_Side"
2001-08-10,0.000462972633774298,"CCBP","CCBP_Side"
2001-08-11,0.000442199935205184,"CCBP","CCBP_Side"
2001-08-12,0.00113991297813175,"CCBP","CCBP_Side"
2001-08-13,0.000819318025107992,"CCBP","CCBP_Side"
2001-08-14,0.000752898881614471,"CCBP","CCBP_Side"
2001-08-15,0.000681487158207343,"CCBP","CCBP_Side"
2001-08-16,0.000574235843277538,"CCBP","CCBP_Side"
2001-08-17,0.000537861332478402,"CCBP","CCBP_Side"
2001-08-18,0.000531085688309935,"CCBP","CCBP_Side"
2001-08-19,0.000446746749055076,"CCBP","CCBP_Side"
2001-08-20,0.000442824007694384,"CCBP","CCBP_Side"
2001-08-21,0.000460119730966523,"CCBP","CCBP_Side"
2001-08-22,0.000460188238172104,"CCBP","CCBP_Side"
2001-08-23,0.000421694696274298,"CCBP","CCBP_Side"
2001-08-24,0.000362942729076674,"CCBP","CCBP_Side"
2001-08-25,0.000363745107991361,"CCBP","CCBP_Side"
2001-08-26,0.000350907045356372,"CCBP","CCBP_Side"
2001-08-27,0.000330847572489201,"CCBP","CCBP_Side"
2001-08-28,0.000237771618385529,"CCBP","CCBP_Side"
2001-08-29,0.000228053918196544,"CCBP","CCBP_Side"
2001-08-30,0.000217622992305615,"CCBP","CCBP_Side"
2001-08-31,0.000184279690739741,"CCBP","CCBP_Side"
2001-09-01,0.000240000448704104,"CCBP","CCBP_Side"
2001-09-02,0.000201842873650108,"CCBP","CCBP_Side"
2001-09-03,0.000203893397543197,"CCBP","CCBP_Side"
2001-09-04,0.000212719565604752,"CCBP","CCBP_Side"
2001-09-05,0.000239643835853132,"CCBP","CCBP_Side"
2001-09-06,0.000272302065363192,"CCBP","CCBP_Side"
2001-09-07,0.000232065812769978,"CCBP","CCBP_Side"
2001-09-08,0.000226538313579914,"CCBP","CCBP_Side"
2001-09-09,0.000212457350273155,"CCBP","CCBP_Side"
2001-09-12,8.78197907784769e-05,"CCBP","CCBP_Side"
2001-09-13,0.000117147321544276,"CCBP","CCBP_Side"
2001-09-14,0.000189718036717063,"CCBP","CCBP_Side"
2001-09-15,0.000146300422111231,"CCBP","CCBP_Side"
2001-09-16,0.000151827921301296,"CCBP","CCBP_Side"
2001-09-17,0.000134977964092872,"CCBP","CCBP_Side"
2001-09-18,0.000136761028347732,"CCBP","CCBP_Side"
2001-09-19,0.000115810023353132,"CCBP","CCBP_Side"
2001-09-20,9.21844219762416e-05,"CCBP","CCBP_Side"
2001-09-21,0.00017438368412527,"CCBP","CCBP_Side"
2001-09-22,0.0001238338125,"CCBP","CCBP_Side"
2001-09-23,0.000126062642818575,"CCBP","CCBP_Side"
2001-09-24,0.000135334576943844,"CCBP","CCBP_Side"
2001-09-25,0.000235186175215983,"CCBP","CCBP_Side"
2001-09-26,0.000173670458423326,"CCBP","CCBP_Side"
2001-09-27,0.000130520303455724,"CCBP","CCBP_Side"
2001-09-28,0.000184190537526998,"CCBP","CCBP_Side"
2001-09-29,0.000182496626484882,"CCBP","CCBP_Side"
2001-09-30,0.000166359894978402,"CCBP","CCBP_Side"
2001-10-01,0.00016600328212743,"CCBP","CCBP_Side"
2001-10-02,0.000164398524298056,"CCBP","CCBP_Side"
2001-10-03,0.000143001753239741,"CCBP","CCBP_Side"
2001-10-04,0.000113937805885529,"CCBP","CCBP_Side"
2001-10-05,5.9732652537797e-05,"CCBP","CCBP_Side"
2001-10-06,4.27935421166307e-05,"CCBP","CCBP_Side"
2001-10-07,4.65379770518359e-05,"CCBP","CCBP_Side"
2001-10-08,4.84101945194384e-05,"CCBP","CCBP_Side"
2001-10-09,5.28626108499555e-05,"CCBP","CCBP_Side"
2001-10-17,0.000132831154730022,"CCBP","CCBP_Side"
2001-10-18,9.30759541036717e-05,"CCBP","CCBP_Side"
2001-10-19,6.25855553455724e-05,"CCBP","CCBP_Side"
2001-10-20,6.19614828563715e-05,"CCBP","CCBP_Side"
2001-10-21,6.20506360691145e-05,"CCBP","CCBP_Side"
2001-10-22,7.98812786177106e-05,"CCBP","CCBP_Side"
2001-10-23,9.73553083153348e-05,"CCBP","CCBP_Side"
2001-10-24,0.000100297364335853,"CCBP","CCBP_Side"
2001-10-25,0.000120903017937934,"CCBP","CCBP_Side"
2001-10-26,0.0001035068799946,"CCBP","CCBP_Side"
2001-10-27,8.63894631479482e-05,"CCBP","CCBP_Side"
2001-10-28,9.45915587203021e-05,"CCBP","CCBP_Side"
2001-10-29,0.000100921436825054,"CCBP","CCBP_Side"
2001-10-30,0.0001136703462473,"CCBP","CCBP_Side"
2001-10-31,0.000118128006884449,"CCBP","CCBP_Side"
2001-11-01,0.00017019348312635,"CCBP","CCBP_Side"
2001-11-02,0.00013551288336933,"CCBP","CCBP_Side"
2001-11-03,0.000159940863660907,"CCBP","CCBP_Side"
2001-11-04,0.000172511466657667,"CCBP","CCBP_Side"
2001-11-05,0.000230995974217062,"CCBP","CCBP_Side"
2001-11-06,0.000244993028617711,"CCBP","CCBP_Side"
2001-11-07,0.000202734405777538,"CCBP","CCBP_Side"
2001-11-08,0.000192570939524838,"CCBP","CCBP_Side"
2001-11-09,0.000220654201538877,"CCBP","CCBP_Side"
2001-11-10,0.000228143071409287,"CCBP","CCBP_Side"
2001-11-11,0.000228143071409287,"CCBP","CCBP_Side"
2001-11-12,0.000236256013768899,"CCBP","CCBP_Side"
2001-11-13,0.00023598855413067,"CCBP","CCBP_Side"
2001-11-14,0.000245879466275841,"CCBP","CCBP_Side"
2001-11-16,0.000277302152915767,"CCBP","CCBP_Side"
2001-11-17,0.000276018346652268,"CCBP","CCBP_Side"
2001-11-18,0.000289302175350972,"CCBP","CCBP_Side"
2001-11-19,0.000291085239605832,"CCBP","CCBP_Side"
2001-11-20,0.000310609793196545,"CCBP","CCBP_Side"
2001-11-21,0.00030570636649568,"CCBP","CCBP_Side"
2001-11-22,0.000301159552645788,"CCBP","CCBP_Side"
2001-11-23,0.000301694471922246,"CCBP","CCBP_Side"
2001-11-24,0.000306508745410367,"CCBP","CCBP_Side"
2001-11-25,0.00032246717049136,"CCBP","CCBP_Side"
2001-11-26,0.000399673852726782,"CCBP","CCBP_Side"
2001-11-27,0.000361516277672786,"CCBP","CCBP_Side"
2001-11-28,0.000359644060205183,"CCBP","CCBP_Side"
2001-11-29,0.00045075864362851,"CCBP","CCBP_Side"
2001-11-30,0.000478543436191192,"CCBP","CCBP_Side"
2001-12-01,0.0004235669137419,"CCBP","CCBP_Side"
2001-12-02,0.000411085463957883,"CCBP","CCBP_Side"
2001-12-03,0.000409837318979482,"CCBP","CCBP_Side"
2001-12-04,0.00040680610974622,"CCBP","CCBP_Side"
2001-12-05,0.000416434656722462,"CCBP","CCBP_Side"
2001-12-06,0.000411531230021598,"CCBP","CCBP_Side"
2001-12-07,0.000438277193844492,"CCBP","CCBP_Side"
2001-12-08,0.000450491183990281,"CCBP","CCBP_Side"
2001-12-09,0.000577267052510799,"CCBP","CCBP_Side"
2001-12-10,0.000512541820059396,"CCBP","CCBP_Side"
2001-12-11,0.000536256574649028,"CCBP","CCBP_Side"
2001-12-12,0.000552839072219223,"CCBP","CCBP_Side"
2001-12-13,0.000628530149838013,"CCBP","CCBP_Side"
2001-12-14,0.000689243487715983,"CCBP","CCBP_Side"
2001-12-15,0.00143108737095032,"CCBP","CCBP_Side"
2001-12-16,0.000734444166576674,"CCBP","CCBP_Side"
2001-12-17,0.000698604575053996,"CCBP","CCBP_Side"
2001-12-18,0.00203697260475162,"CCBP","CCBP_Side"
2001-12-19,0.0013754557661987,"CCBP","CCBP_Side"
2001-12-20,0.000997089531317495,"CCBP","CCBP_Side"
2001-12-21,0.00105307774892009,"CCBP","CCBP_Side"
2001-12-22,0.00102552940618251,"CCBP","CCBP_Side"
2001-12-23,0.000780268917926566,"CCBP","CCBP_Side"
2001-12-24,0.00358984326430886,"CCBP","CCBP_Side"
2001-12-25,0.00368791179832613,"CCBP","CCBP_Side"
2001-12-26,0.00305955995491361,"CCBP","CCBP_Side"
2001-12-27,0.00238930610151188,"CCBP","CCBP_Side"
2001-12-28,0.00180767054157667,"CCBP","CCBP_Side"
2001-12-29,0.00158594650148488,"CCBP","CCBP_Side"
2001-12-30,0.00131866516968143,"CCBP","CCBP_Side"
2001-12-31,0.00103482565482034,"CCBP","CCBP_Side"
2002-03-22,0.0627540549176566,"CCBP","CCBP_Side"
2002-03-23,0.0510537655836933,"CCBP","CCBP_Side"
2002-03-24,0.0461457029157668,"CCBP","CCBP_Side"
2002-03-25,0.0428218928382829,"CCBP","CCBP_Side"
2002-03-26,0.0452984799350702,"CCBP","CCBP_Side"
2002-03-27,0.129474803729887,"CCBP","CCBP_Side"
2002-03-28,0.0959340277977862,"CCBP","CCBP_Side"
2002-03-29,0.0679615832271869,"CCBP","CCBP_Side"
2002-03-30,0.0570612656711663,"CCBP","CCBP_Side"
2002-03-31,0.0493833909897408,"CCBP","CCBP_Side"
2002-04-01,0.114322323692089,"CCBP","CCBP_Side"
2002-04-02,0.0916827568481371,"CCBP","CCBP_Side"
2002-04-03,0.0677771252300216,"CCBP","CCBP_Side"
2002-04-04,0.0718130911708963,"CCBP","CCBP_Side"
2002-04-05,0.0548127324925756,"CCBP","CCBP_Side"
2002-04-06,0.0472700140816685,"CCBP","CCBP_Side"
2002-04-07,0.0418194541142009,"CCBP","CCBP_Side"
2002-04-08,0.0383050344678726,"CCBP","CCBP_Side"
2002-04-09,0.0364424455472462,"CCBP","CCBP_Side"
2002-04-10,0.0342551606258099,"CCBP","CCBP_Side"
2002-04-11,0.0306844853022408,"CCBP","CCBP_Side"
2002-04-12,0.0294647501681483,"CCBP","CCBP_Side"
2002-04-13,0.0299314972674136,"CCBP","CCBP_Side"
2002-04-14,0.0290404109060475,"CCBP","CCBP_Side"
2002-04-15,0.0453689109731371,"CCBP","CCBP_Side"
2002-04-16,0.0405439390994871,"CCBP","CCBP_Side"
2002-04-17,0.0341512971329643,"CCBP","CCBP_Side"
2002-04-18,0.0302058217030238,"CCBP","CCBP_Side"
2002-04-19,0.0280773184665227,"CCBP","CCBP_Side"
2002-05-17,0.0648214441391971,"CCBP","CCBP_Side"
2002-05-18,0.165575703319115,"CCBP","CCBP_Side"
2002-05-19,0.150274337416037,"CCBP","CCBP_Side"
2002-05-20,0.0881136862823971,"CCBP","CCBP_Side"
2002-05-21,0.0678833067063985,"CCBP","CCBP_Side"
2002-05-22,0.0551785281244601,"CCBP","CCBP_Side"
2002-05-23,0.0467398199254859,"CCBP","CCBP_Side"
2002-05-24,0.0370213173575864,"CCBP","CCBP_Side"
2002-05-25,0.0313946797949514,"CCBP","CCBP_Side"
2002-05-26,0.0277683728666306,"CCBP","CCBP_Side"
2002-05-27,0.0249523794889309,"CCBP","CCBP_Side"
2002-05-28,0.0958319473691958,"CCBP","CCBP_Side"
2002-05-29,0.071919005187635,"CCBP","CCBP_Side"
2002-05-30,0.0426291435923326,"CCBP","CCBP_Side"
2002-05-31,0.0315825256142009,"CCBP","CCBP_Side"
2002-06-01,0.0299943502823974,"CCBP","CCBP_Side"
2002-06-02,0.0236609952023488,"CCBP","CCBP_Side"
2002-06-03,0.0199639006231101,"CCBP","CCBP_Side"
2002-06-04,0.0176383390687095,"CCBP","CCBP_Side"
2002-06-05,0.0195080602463553,"CCBP","CCBP_Side"
2002-06-06,0.0331313843791847,"CCBP","CCBP_Side"
2002-06-07,0.068867914787932,"CCBP","CCBP_Side"
2002-06-08,0.0483287084829914,"CCBP","CCBP_Side"
2002-06-09,0.0345476723168196,"CCBP","CCBP_Side"
2002-06-10,0.0272061727070734,"CCBP","CCBP_Side"
2002-06-11,0.0229930593324784,"CCBP","CCBP_Side"
2002-06-12,0.0322627646274298,"CCBP","CCBP_Side"
2002-06-13,0.0410963324056426,"CCBP","CCBP_Side"
2002-06-14,0.0321963454839363,"CCBP","CCBP_Side"
2002-06-15,0.0787332526972193,"CCBP","CCBP_Side"
2002-06-16,0.0761505732772678,"CCBP","CCBP_Side"
2002-06-17,0.0593915523458423,"CCBP","CCBP_Side"
2002-06-18,0.043147569524433,"CCBP","CCBP_Side"
2002-06-19,0.0335044905745141,"CCBP","CCBP_Side"
2002-06-20,0.0274666783947084,"CCBP","CCBP_Side"
2002-06-21,0.022598823825729,"CCBP","CCBP_Side"
2002-06-22,0.0216201890094493,"CCBP","CCBP_Side"
2002-06-23,0.025633242574649,"CCBP","CCBP_Side"
2002-06-24,0.0231795678535367,"CCBP","CCBP_Side"
2002-06-25,0.0182413713997031,"CCBP","CCBP_Side"
2002-06-26,0.0172251139276458,"CCBP","CCBP_Side"
2002-06-28,0.0312209671060589,"CCBP","CCBP_Side"
2002-06-29,0.0255619200044546,"CCBP","CCBP_Side"
2002-06-30,0.0193557865589903,"CCBP","CCBP_Side"
2002-07-01,0.0167009821899298,"CCBP","CCBP_Side"
2002-07-02,0.0148672789102322,"CCBP","CCBP_Side"
2002-07-03,0.0132140217331263,"CCBP","CCBP_Side"
2002-07-04,0.0111897088845842,"CCBP","CCBP_Side"
2002-07-05,0.00888153220666847,"CCBP","CCBP_Side"
2002-07-06,0.00644907595018899,"CCBP","CCBP_Side"
2002-07-07,0.00543611714700324,"CCBP","CCBP_Side"
2002-07-08,0.00456410957316414,"CCBP","CCBP_Side"
2002-07-09,0.00401831360475162,"CCBP","CCBP_Side"
2002-07-10,0.00374639630588553,"CCBP","CCBP_Side"
2002-07-11,0.00286859377321815,"CCBP","CCBP_Side"
2002-07-12,0.00249905370639849,"CCBP","CCBP_Side"
2002-07-13,0.00208190582397408,"CCBP","CCBP_Side"
2002-07-14,0.00192000358963283,"CCBP","CCBP_Side"
2002-07-15,0.00183807178712203,"CCBP","CCBP_Side"
2002-07-16,0.00165272225782938,"CCBP","CCBP_Side"
2002-07-17,0.00135646613188445,"CCBP","CCBP_Side"
2002-07-18,0.00126205287958963,"CCBP","CCBP_Side"
2002-07-19,0.00282098595761339,"CCBP","CCBP_Side"
2002-07-20,0.00172564958585313,"CCBP","CCBP_Side"
2002-07-21,0.00136243939713823,"CCBP","CCBP_Side"
2002-07-22,0.00110291439484341,"CCBP","CCBP_Side"
2002-07-23,0.00103025452645788,"CCBP","CCBP_Side"
2002-07-24,0.00147468329198164,"CCBP","CCBP_Side"
2002-07-25,0.00082796588674406,"CCBP","CCBP_Side"
2002-07-26,0.000767341702078834,"CCBP","CCBP_Side"
2002-07-27,0.0008566732212473,"CCBP","CCBP_Side"
2002-07-28,0.000897672070429144,"CCBP","CCBP_Side"
2002-08-01,0.000591288700901169,"CCBP","CCBP_Side"
2002-08-02,0.000547846492305616,"CCBP","CCBP_Side"
2002-08-03,0.000555246208963283,"CCBP","CCBP_Side"
2002-08-04,0.000428292034017279,"CCBP","CCBP_Side"
2002-08-05,0.000389510386474082,"CCBP","CCBP_Side"
2002-08-06,0.000346181925080994,"CCBP","CCBP_Side"
2002-08-07,0.000295275440604752,"CCBP","CCBP_Side"
2002-08-08,0.000292422537796977,"CCBP","CCBP_Side"
2002-08-09,0.000288232336798056,"CCBP","CCBP_Side"
2002-08-10,0.000283239756884449,"CCBP","CCBP_Side"
2002-08-11,0.000277979717332614,"CCBP","CCBP_Side"
2002-08-12,0.000264963348272138,"CCBP","CCBP_Side"
2002-08-13,0.000266924718952484,"CCBP","CCBP_Side"
2002-08-14,0.000270223387823974,"CCBP","CCBP_Side"
2002-08-15,0.00023598855413067,"CCBP","CCBP_Side"
2002-08-16,0.000235275328428725,"CCBP","CCBP_Side"
2002-08-17,0.000222615572219223,"CCBP","CCBP_Side"
2002-08-18,0.000211203960988121,"CCBP","CCBP_Side"
2002-08-19,0.000198365898353131,"CCBP","CCBP_Side"
2002-08-20,0.000219940975836933,"CCBP","CCBP_Side"
2002-08-21,0.000218425371220302,"CCBP","CCBP_Side"
2002-08-22,0.000210401582073434,"CCBP","CCBP_Side"
2002-08-23,0.000277088185205184,"CCBP","CCBP_Side"
2002-08-24,0.000278425483396328,"CCBP","CCBP_Side"
2002-08-25,0.000322288864065875,"CCBP","CCBP_Side"
2002-08-26,0.000261575526187905,"CCBP","CCBP_Side"
2002-08-27,0.000245438794681425,"CCBP","CCBP_Side"
2002-08-28,0.000210847348137149,"CCBP","CCBP_Side"
2002-08-29,0.000352618787041037,"CCBP","CCBP_Side"
2002-08-30,0.000325587532937365,"CCBP","CCBP_Side"
2002-08-31,0.000224844402537797,"CCBP","CCBP_Side"
2002-09-01,0.000228588837473002,"CCBP","CCBP_Side"
2002-09-02,0.000303210076538877,"CCBP","CCBP_Side"
2002-09-03,0.000400030465577754,"CCBP","CCBP_Side"
2002-09-04,0.000279747498179574,"CCBP","CCBP_Side"
2002-09-06,0.000245349641468683,"CCBP","CCBP_Side"
2002-09-07,0.000257563631614471,"CCBP","CCBP_Side"
2002-09-08,0.000256315486636069,"CCBP","CCBP_Side"
2002-09-09,0.000232065812769978,"CCBP","CCBP_Side"
2002-09-10,0.000174829450188985,"CCBP","CCBP_Side"
2002-09-11,0.000137652560475162,"CCBP","CCBP_Side"
2002-09-12,5.86628139848812e-05,"CCBP","CCBP_Side"
2002-09-13,3.94057200323974e-05,"CCBP","CCBP_Side"
2002-09-14,4.00297925215982e-05,"CCBP","CCBP_Side"
2002-09-15,4.1367090712743e-05,"CCBP","CCBP_Side"
2002-09-16,0.000208885977456803,"CCBP","CCBP_Side"
2002-09-17,0.000127578247435205,"CCBP","CCBP_Side"
2002-09-18,7.15900298326134e-05,"CCBP","CCBP_Side"
2002-09-19,4.37742274568034e-05,"CCBP","CCBP_Side"
2002-09-20,4.18128567764579e-05,"CCBP","CCBP_Side"
2002-09-21,4.16223504376492e-05,"CCBP","CCBP_Side"
2002-09-22,4.19020099892008e-05,"CCBP","CCBP_Side"
2002-09-23,0.00037506756600972,"CCBP","CCBP_Side"
2002-09-24,0.00015405675161987,"CCBP","CCBP_Side"
2002-09-25,8.38931731911447e-05,"CCBP","CCBP_Side"
2002-09-26,7.73849886609072e-05,"CCBP","CCBP_Side"
2002-09-27,0.000234294643088553,"CCBP","CCBP_Side"
2002-09-28,0.000407073569384449,"CCBP","CCBP_Side"
2002-09-29,0.000237325852321815,"CCBP","CCBP_Side"
2002-09-30,0.000194264850566955,"CCBP","CCBP_Side"
2002-10-01,0.00020371509111771,"CCBP","CCBP_Side"
2002-10-02,0.000171263321679266,"CCBP","CCBP_Side"
2002-10-03,0.000214324323434126,"CCBP","CCBP_Side"
2002-10-04,0.000250609681020518,"CCBP","CCBP_Side"
2002-10-05,0.000265676573974082,"CCBP","CCBP_Side"
2002-10-06,0.000224666096112311,"CCBP","CCBP_Side"
2002-10-07,0.000189272270653347,"CCBP","CCBP_Side"
2002-10-08,0.000208885977456803,"CCBP","CCBP_Side"
2002-10-09,0.000170104329913607,"CCBP","CCBP_Side"
2002-10-10,0.000184457997165227,"CCBP","CCBP_Side"
2002-10-11,0.000232154965982721,"CCBP","CCBP_Side"
2002-10-12,0.00035028297286717,"CCBP","CCBP_Side"
2002-10-13,0.000370788211798056,"CCBP","CCBP_Side"
2002-10-14,0.000469480818304536,"CCBP","CCBP_Side"
2002-10-15,0.000389599539686825,"CCBP","CCBP_Side"
2002-10-16,0.00299724185920627,"CCBP","CCBP_Side"
2002-10-17,0.00242978166009719,"CCBP","CCBP_Side"
2002-10-18,0.00102918468790497,"CCBP","CCBP_Side"
2002-10-19,0.000773508778664663,"CCBP","CCBP_Side"
2002-10-20,0.000679213751282398,"CCBP","CCBP_Side"
2002-10-24,0.000932208999721316,"CCBP","CCBP_Side"
2002-10-25,0.000832691007019439,"CCBP","CCBP_Side"
2002-10-26,0.00553989148663607,"CCBP","CCBP_Side"
2002-10-27,0.00572105081492981,"CCBP","CCBP_Side"
2002-10-28,0.00273753855048596,"CCBP","CCBP_Side"
2002-10-29,0.00337596470693845,"CCBP","CCBP_Side"
2002-10-30,0.00309013950688445,"CCBP","CCBP_Side"
2002-10-31,0.0025915947412257,"CCBP","CCBP_Side"
2002-11-01,0.00222036076336393,"CCBP","CCBP_Side"
2002-11-02,0.00208244074325054,"CCBP","CCBP_Side"
2002-11-03,0.00200452083531317,"CCBP","CCBP_Side"
2002-11-04,0.00187765581357992,"CCBP","CCBP_Side"
2002-11-05,0.00212318376147409,"CCBP","CCBP_Side"
2002-11-06,0.0103426642103132,"CCBP","CCBP_Side"
2002-11-07,0.0127453432937365,"CCBP","CCBP_Side"
2002-11-08,0.0110354738265389,"CCBP","CCBP_Side"
2002-11-09,0.00960278169775915,"CCBP","CCBP_Side"
2002-11-10,0.00874405795261879,"CCBP","CCBP_Side"
2002-11-11,0.00854667273960583,"CCBP","CCBP_Side"
2002-11-12,0.00895098255939522,"CCBP","CCBP_Side"
2002-11-13,0.0298513485291576,"CCBP","CCBP_Side"
2002-11-14,0.0253613252757829,"CCBP","CCBP_Side"
2002-11-15,0.0209597420094492,"CCBP","CCBP_Side"
2002-11-16,0.0199745990086393,"CCBP","CCBP_Side"
2002-11-17,0.0806620824549136,"CCBP","CCBP_Side"
2002-11-18,0.124223679499325,"CCBP","CCBP_Side"
2002-11-19,0.0764858785103942,"CCBP","CCBP_Side"
2002-11-20,0.0519454760175486,"CCBP","CCBP_Side"
2002-11-21,0.0409017109422246,"CCBP","CCBP_Side"
2002-11-22,0.0613761028615011,"CCBP","CCBP_Side"
2002-11-23,0.0560109516718413,"CCBP","CCBP_Side"
2002-11-24,0.0408611462304266,"CCBP","CCBP_Side"
2002-11-25,0.0331481451831803,"CCBP","CCBP_Side"
2002-11-26,0.0324476683906588,"CCBP","CCBP_Side"
2002-11-27,0.0319180983069654,"CCBP","CCBP_Side"
2002-11-28,0.0295468011544276,"CCBP","CCBP_Side"
2002-11-29,0.0260549372709234,"CCBP","CCBP_Side"
2002-11-30,0.0262439420819384,"CCBP","CCBP_Side"
2002-12-01,0.0269017144855562,"CCBP","CCBP_Side"
2002-12-02,0.0234585282562095,"CCBP","CCBP_Side"
2002-12-03,0.0224867225760259,"CCBP","CCBP_Side"
2003-03-19,0.113239272633045,"CCBP","CCBP_Side"
2003-03-20,0.0896069134426293,"CCBP","CCBP_Side"
2003-03-21,0.237310963735286,"CCBP","CCBP_Side"
2003-03-22,0.205851826167521,"CCBP","CCBP_Side"
2003-03-23,0.180536414796302,"CCBP","CCBP_Side"
